,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2008-04-25,615.1505,620.8995,608.539,612.372,115.8772,709455.0,0.0,1.0
2008-04-24,612.276,617.9295,599.3405,611.9885,115.8047,608123.0,0.0,1.0
2008-04-23,608.2515,611.318,605.6165,608.731,115.1883,331452.0,0.0,1.0
2008-04-22,596.945,608.156,589.28,605.042,114.4905,515838.0,0.0,1.0
2008-04-21,595.029,605.042,594.0705,596.658,112.9038,454279.0,0.0,1.0
2008-04-17,594.0705,597.9035,589.28,592.25,112.0696,290984.0,0.0,1.0
2008-04-16,600.682,606.527,585.447,587.603,111.1902,589895.0,0.0,1.0
2008-04-15,594.0705,607.9645,580.656,599.3405,113.4115,310417.0,0.0,1.0
2008-04-11,602.6945,607.2455,594.0705,595.987,112.7768,225355.0,0.0,1.0
2008-04-10,604.6105,613.2345,595.029,597.472,113.0579,331420.0,0.0,1.0
2008-04-09,595.029,607.9645,594.1185,605.042,114.4905,1694627.0,0.0,1.0
2008-04-08,608.4435,609.3535,596.945,600.9215,113.7105,173892.0,0.0,1.0
2008-04-07,589.28,608.3955,583.5305,606.1915,114.7077,638712.0,0.0,1.0
2008-04-04,574.907,617.8335,574.907,587.9865,111.263,608237.0,0.0,1.0
2008-04-03,619.9415,624.7325,595.077,602.407,113.9917,893242.0,0.0,1.0
2008-04-02,614.1925,618.025,605.7125,611.1265,115.6415,3057541.0,0.0,1.0
2008-04-01,599.82,606.527,589.759,601.209,113.765,1153532.0,0.0,1.0
2008-03-31,615.1505,618.025,594.0705,597.3765,113.0398,1025451.0,0.0,1.0
2008-03-28,630.4815,632.398,608.012,618.9355,117.1192,7179325.0,0.0,1.0
2008-03-27,648.687,660.185,603.6525,627.7985,118.7965,5159994.0,0.0,1.0
2008-03-26,661.143,661.143,623.87,650.9865,123.1842,3527871.0,0.0,1.0
2008-03-25,641.9795,655.394,641.9795,651.5135,123.284,541423.0,0.0,1.0
2008-03-24,623.87,639.584,623.87,634.6495,120.0928,883024.0,0.0,1.0
2008-03-19,605.569,627.511,598.8615,623.247,117.9351,1305529.0,0.0,1.0
2008-03-18,574.907,596.945,572.991,593.1125,112.2329,992539.0,0.0,1.0
2008-03-17,598.8615,603.6045,571.266,580.9915,109.9393,855154.0,0.0,1.0
2008-03-14,595.029,617.3545,594.454,609.3535,115.3061,593658.0,0.0,1.0
2008-03-13,610.3595,618.504,589.28,594.406,112.4777,700365.0,0.0,1.0
2008-03-12,643.896,646.7705,615.1505,617.9295,116.9289,1444548.0,0.0,1.0
2008-03-11,641.9795,652.5195,627.703,631.0085,119.4039,685253.0,0.0,1.0
2008-03-10,637.1885,649.4535,613.2345,645.7165,122.1869,602628.0,0.0,1.0
2008-03-07,666.8925,666.8925,630.4815,643.6085,121.7881,872583.0,0.0,1.0
2008-03-05,675.516,681.9355,670.725,673.264,127.3996,805868.0,0.0,1.0
2008-03-04,670.677,681.0735,662.341,672.4495,127.2455,813137.0,0.0,1.0
2008-03-03,666.8925,680.115,657.3105,664.1615,125.6774,796694.0,0.0,1.0
2008-02-29,687.3495,687.3495,659.4665,670.9645,126.9645,2146698.0,0.0,1.0
2008-02-28,677.432,684.5705,671.683,680.5465,128.7777,490811.0,0.0,1.0
2008-02-27,680.307,685.96,675.516,677.8635,128.2701,397243.0,0.0,1.0
2008-02-26,683.948,684.1395,670.725,672.737,127.2999,277537.0,0.0,1.0
2008-02-25,670.773,679.3485,665.934,675.851,127.8891,530569.0,0.0,1.0
2008-02-22,680.307,680.307,661.3825,665.6465,125.9583,439469.0,0.0,1.0
2008-02-21,682.702,694.5835,672.6415,679.013,128.4875,325649.0,0.0,1.0
2008-02-20,704.261,704.261,671.683,676.1865,127.9527,396038.0,0.0,1.0
2008-02-19,706.1775,718.634,704.261,707.04,133.791,278184.0,0.0,1.0
2008-02-18,728.2155,728.2155,693.7215,701.9135,132.8209,678355.0,0.0,1.0
2008-02-15,694.6795,722.9455,685.1455,719.688,136.1845,2896590.0,0.0,1.0
2008-02-14,690.5595,717.6755,690.5595,702.776,132.9842,399336.0,0.0,1.0
2008-02-13,669.767,687.972,669.767,684.475,129.5212,413081.0,0.0,1.0
2008-02-12,672.6415,680.307,658.4605,663.922,125.632,453240.0,0.0,1.0
2008-02-11,682.223,689.8885,656.496,667.1795,126.2483,335966.0,0.0,1.0
2008-02-08,690.751,698.512,669.767,681.4085,128.9407,523394.0,0.0,1.0
2008-02-07,718.634,728.2155,666.8925,685.002,129.6208,936396.0,0.0,1.0
2008-02-06,685.0975,717.6755,670.725,705.459,133.4917,655702.0,0.0,1.0
2008-02-05,737.7495,740.576,694.6795,723.952,136.9911,539054.0,0.0,1.0
2008-02-04,730.132,754.0865,730.132,737.7495,139.6021,1147312.0,0.0,1.0
2008-02-01,682.702,728.2155,675.42,722.754,136.7645,1620763.0,0.0,1.0
2008-01-31,675.516,689.4095,666.03,676.618,128.0345,776562.0,0.0,1.0
2008-01-30,685.8165,689.8885,659.227,667.036,126.221,548228.0,0.0,1.0
2008-01-29,685.0975,706.1775,670.725,685.8165,129.775,648820.0,0.0,1.0
2008-01-28,662.293,707.136,644.854,684.81,129.5845,1803218.0,0.0,1.0
2008-01-25,641.9795,689.8885,641.9795,682.5585,129.1584,1370272.0,0.0,1.0
2008-01-24,641.9795,663.0595,624.7325,633.787,119.9297,517800.0,0.0,1.0
2008-01-23,650.603,668.8085,617.067,640.5425,121.2079,718462.0,0.0,1.0
2008-01-22,608.4435,647.537,512.6255,630.721,119.3494,1525457.0,0.0,1.0
2008-01-21,684.1395,684.1395,611.4135,626.2175,118.4972,1478321.0,0.0,1.0
2008-01-18,677.432,708.7645,677.432,682.4145,129.1312,608018.0,0.0,1.0
2008-01-17,718.538,722.4665,701.626,706.034,133.6005,820583.0,0.0,1.0
2008-01-16,733.5335,733.5335,700.9075,717.9155,135.849,1067160.0,0.0,1.0
2008-01-15,738.7555,746.421,726.395,737.079,139.4752,1416907.0,0.0,1.0
2008-01-14,735.881,746.421,725.341,733.0065,138.7046,925344.0,0.0,1.0
2008-01-11,720.5505,744.457,706.1775,730.563,138.2422,1541221.0,0.0,1.0
2008-01-10,766.447,768.7465,712.9325,717.6755,135.8034,5379436.0,0.0,1.0
2008-01-09,743.5465,755.0445,722.4665,738.2285,139.6927,1320746.0,0.0,1.0
2008-01-08,758.015,766.543,733.4855,741.822,140.3727,1046506.0,0.0,1.0
2008-01-07,752.17,776.029,738.1805,753.5595,142.5937,1541633.0,0.0,1.0
2008-01-04,765.824,778.041,740.097,751.4995,142.204,2359049.0,0.0,1.0
2008-01-03,760.794,781.8735,749.3915,761.0335,144.0081,1797410.0,0.0,1.0
2008-01-02,733.0065,763.6685,722.4665,760.9375,143.99,3985406.0,0.0,1.0
2008-01-01,731.138,731.138,731.138,731.138,138.3511,900025.0,0.0,1.0
2007-12-31,710.9685,713.843,704.261,711.0645,134.5527,672996.0,0.0,1.0
2007-12-28,699.4705,706.082,692.284,700.189,132.4946,494970.0,0.0,1.0
2007-12-27,723.425,728.2155,701.3865,705.89,133.5734,805132.0,0.0,1.0
2007-12-26,704.261,723.425,702.345,720.646,136.3656,748947.0,0.0,1.0
2007-12-24,694.2005,700.3805,685.0975,697.554,131.9961,684392.0,0.0,1.0
2007-12-20,668.8085,684.1395,664.0175,681.169,128.8955,2105610.0,0.0,1.0
2007-12-19,691.805,694.6795,651.5615,662.197,125.3055,2246512.0,0.0,1.0
2007-12-18,665.934,680.0195,665.934,672.881,127.3271,953966.0,0.0,1.0
2007-12-17,715.7595,717.3885,661.143,671.9225,127.1458,1336870.0,0.0,1.0
2007-12-14,728.2155,728.2155,707.3755,713.316,134.9786,880415.0,0.0,1.0
2007-12-13,738.7555,753.9905,717.6755,728.072,137.7708,621361.0,0.0,1.0
2007-12-12,739.139,746.421,726.2995,737.462,139.5477,335574.0,0.0,1.0
2007-12-11,737.7975,744.5045,729.653,739.3785,139.9103,360470.0,0.0,1.0
2007-12-10,740.672,740.672,716.7175,734.2045,138.9312,317143.0,0.0,1.0
2007-12-07,745.463,749.104,733.0065,738.8515,139.8106,698643.0,0.0,1.0
2007-12-06,747.475,755.0445,731.09,743.0195,140.5993,865627.0,0.0,1.0
2007-12-05,718.634,750.254,715.7595,739.4745,139.9286,1694439.0,0.0,1.0
2007-12-04,712.885,714.801,698.7995,711.3995,134.6159,1021777.0,0.0,1.0
2007-12-03,712.885,717.6755,704.261,705.986,133.5916,347049.0,0.0,1.0
2007-11-30,695.6375,713.747,684.1395,702.68,132.966,1910098.0,0.0,1.0
2007-11-29,694.7275,710.0105,687.972,692.0925,130.9624,1061535.0,0.0,1.0
2007-11-28,694.6795,695.6375,685.0975,690.3675,130.6361,593376.0,0.0,1.0
2007-11-27,680.307,689.8885,675.516,686.583,129.92,526676.0,0.0,1.0
2007-11-26,694.6795,699.4705,676.618,680.4985,128.7687,603405.0,0.0,1.0
2007-11-23,680.307,692.5715,670.629,684.7625,129.5754,836389.0,0.0,1.0
2007-11-22,670.725,680.211,651.657,663.0595,125.4687,732593.0,0.0,1.0
2007-11-21,682.223,682.223,655.1545,657.7895,124.4715,641227.0,0.0,1.0
2007-11-20,680.307,687.972,661.143,678.2465,128.3425,514267.0,0.0,1.0
2007-11-19,680.211,689.601,668.8085,673.216,127.3906,556060.0,0.0,1.0
2007-11-16,656.3525,682.6065,652.951,668.9525,126.5837,814478.0,0.0,1.0
2007-11-15,685.0975,694.44,665.934,669.671,126.7199,716098.0,0.0,1.0
2007-11-14,674.7015,705.2195,674.7015,677.7195,128.2427,730292.0,0.0,1.0
2007-11-13,651.5615,729.174,645.333,663.778,125.6045,813110.0,0.0,1.0
2007-11-12,655.394,664.88,648.208,656.3045,124.1907,532469.0,0.0,1.0
2007-11-08,681.744,694.488,673.5995,676.7615,128.0615,686067.0,0.0,1.0
2007-11-07,699.4705,704.1655,680.307,691.853,130.9173,691546.0,0.0,1.0
2007-11-06,700.4285,725.868,689.8885,693.1945,131.1711,381636.0,0.0,1.0
2007-11-05,724.862,724.862,704.261,709.1,134.181,1841452.0,0.0,1.0
2007-11-02,702.345,727.2575,689.8885,723.6165,136.9277,808310.0,0.0,1.0
2007-11-01,745.463,766.543,709.052,713.1725,134.9514,2317767.0,0.0,1.0
2007-10-31,740.9115,771.4775,720.071,726.012,137.3812,4477334.0,0.0,1.0
2007-10-30,776.1245,785.419,723.5205,735.2105,139.1216,2841120.0,0.0,1.0
2007-10-29,785.7065,801.4685,766.543,773.346,146.3379,1279109.0,0.0,1.0
2007-10-26,756.961,783.79,749.2955,776.508,146.9362,1182071.0,0.0,1.0
2007-10-25,742.5885,773.25,737.941,760.123,143.8357,508167.0,0.0,1.0
2007-10-24,770.3755,776.1245,735.881,742.253,140.4543,1194950.0,0.0,1.0
2007-10-23,756.961,772.9145,750.4935,762.854,144.3526,658943.0,0.0,1.0
2007-10-22,725.389,750.158,725.389,740.4325,140.1098,675422.0,0.0,1.0
2007-10-19,747.3795,758.159,728.2155,748.3375,141.6056,451836.0,0.0,1.0
2007-10-18,780.9155,786.6645,723.425,750.9245,142.0953,1222925.0,0.0,1.0
2007-10-17,739.714,780.9155,713.843,774.448,146.5463,1511258.0,0.0,1.0
2007-10-16,780.9155,790.4975,771.3815,786.856,148.8944,1093100.0,0.0,1.0
2007-10-15,773.4895,787.3355,773.4895,783.886,148.3324,755334.0,0.0,1.0
2007-10-12,796.342,804.87,747.3795,768.555,145.4314,1475706.0,0.0,1.0
2007-10-11,780.8195,804.87,769.4655,795.6715,150.5625,2582118.0,0.0,1.0
2007-10-10,765.5365,784.748,761.8,772.148,146.1112,1317046.0,0.0,1.0
2007-10-09,718.634,764.6265,718.634,758.638,143.5548,1193916.0,0.0,1.0
2007-10-08,749.2955,754.0865,715.7595,732.4315,138.5958,8555660.0,0.0,1.0
2007-10-05,768.459,768.459,735.2105,747.092,141.37,1090872.0,0.0,1.0
2007-10-04,758.8775,773.729,744.6005,765.2015,144.7967,1629931.0,0.0,1.0
2007-10-03,747.3795,776.1245,722.4665,756.6735,143.1829,1752528.0,0.0,1.0
2007-10-01,754.0865,754.0865,733.0065,740.72,140.1641,3738667.0,0.0,1.0
2007-09-28,723.425,766.543,710.058,745.6065,141.0887,3251403.0,0.0,1.0
2007-09-27,716.7175,727.928,710.9685,719.113,136.0756,1617272.0,0.0,1.0
2007-09-26,711.5435,713.843,694.6795,708.477,134.0629,685018.0,0.0,1.0
2007-09-25,718.682,718.682,704.453,709.627,134.2805,780074.0,0.0,1.0
2007-09-24,711.9265,722.4665,707.136,714.0345,135.1147,600264.0,0.0,1.0
2007-09-21,694.6795,715.7595,694.6795,710.0105,134.3531,686433.0,0.0,1.0
2007-09-20,697.1705,715.7595,694.6795,701.3865,132.7213,1211653.0,0.0,1.0
2007-09-19,680.307,703.303,677.432,691.9965,130.9444,1786890.0,0.0,1.0
2007-09-18,669.671,672.4975,663.0595,666.7005,126.1577,407988.0,0.0,1.0
2007-09-17,664.0175,675.516,657.3105,667.1795,126.2483,651559.0,0.0,1.0
2007-09-14,678.3905,678.3905,661.191,664.7845,125.7952,580596.0,0.0,1.0
2007-09-13,657.3105,669.767,656.3525,665.551,125.9401,664198.0,0.0,1.0
2007-09-12,670.4375,670.725,653.478,656.6875,124.2629,2245020.0,0.0,1.0
2007-09-11,674.5575,678.3905,658.556,660.808,125.0426,985766.0,0.0,1.0
2007-09-10,657.3105,675.995,654.484,673.456,127.436,1165853.0,0.0,1.0
2007-09-07,690.8465,690.8465,665.1195,667.3715,126.2848,868325.0,0.0,1.0
2007-09-06,661.143,685.96,661.143,682.0315,129.0587,1421082.0,0.0,1.0
2007-09-05,668.617,682.223,658.2685,669.048,126.602,2060801.0,0.0,1.0
2007-09-04,673.5515,673.5515,652.6155,662.1015,125.2875,2052692.0,0.0,1.0
2007-09-03,676.474,678.7735,662.5805,673.5515,127.454,1629321.0,0.0,1.0
2007-08-31,659.227,681.121,656.448,672.4975,127.2547,2167206.0,0.0,1.0
2007-08-30,656.3525,669.767,649.645,653.382,123.6375,3171398.0,0.0,1.0
2007-08-29,627.655,648.687,618.121,646.7705,122.3865,7347733.0,0.0,1.0
2007-08-28,649.9805,649.9805,630.4815,635.3205,120.2197,6160825.0,0.0,1.0
2007-08-27,630.4815,656.3525,630.4815,648.016,122.622,928486.0,0.0,1.0
2007-08-24,596.945,634.0265,596.8015,630.146,119.2406,2129989.0,0.0,1.0
2007-08-23,603.6525,615.1025,591.196,596.083,112.795,1629394.0,0.0,1.0
2007-08-22,610.3595,615.917,590.3815,593.0645,112.2239,3029592.0,0.0,1.0
2007-08-21,632.398,632.398,601.257,607.7725,115.0071,2452507.0,0.0,1.0
2007-08-20,631.4395,641.0215,618.121,622.385,117.7721,1667842.0,0.0,1.0
2007-08-17,632.398,640.83,612.276,614.384,116.2579,2564700.0,0.0,1.0
2007-08-16,641.9795,646.7705,625.1155,635.6075,120.2741,780361.0,0.0,1.0
2007-08-14,665.934,667.8505,652.855,662.5805,125.3779,1189460.0,0.0,1.0
2007-08-13,655.394,665.6945,641.9795,663.251,125.5048,2463273.0,0.0,1.0
2007-08-10,626.649,643.896,621.379,641.0695,121.3077,992508.0,0.0,1.0
2007-08-09,637.1885,652.0405,632.398,635.2725,120.2106,2088995.0,0.0,1.0
2007-08-08,634.314,643.896,627.607,633.356,119.8481,5123007.0,0.0,1.0
2007-08-07,636.2305,640.0635,627.128,629.715,119.1591,7002223.0,0.0,1.0
2007-08-06,628.8045,628.8045,613.474,622.433,117.7812,1345908.0,0.0,1.0
2007-08-03,627.607,639.105,627.3195,628.8045,118.9866,1343659.0,0.0,1.0
2007-08-02,718.634,718.634,620.0375,624.924,118.2524,4332147.0,0.0,1.0
2007-08-01,665.7425,665.7425,633.26,639.201,120.9541,2356012.0,0.0,1.0
2007-07-31,681.265,691.805,657.55,670.054,126.7923,7133514.0,0.0,1.0
2007-07-30,673.5995,680.307,664.305,677.624,128.2248,1052925.0,0.0,1.0
2007-07-27,702.345,702.345,665.934,670.677,126.9101,2191194.0,0.0,1.0
2007-07-26,697.554,730.5155,694.2005,700.093,132.4764,2585682.0,0.0,1.0
2007-07-25,713.843,713.843,693.0025,695.5895,131.6243,1826105.0,0.0,1.0
2007-07-24,740.672,741.63,712.0225,716.047,135.4954,898914.0,0.0,1.0
2007-07-23,728.2155,747.3795,725.868,738.8995,139.8196,805857.0,0.0,1.0
2007-07-20,748.481,757.919,729.174,735.0185,139.0854,2314464.0,0.0,1.0
2007-07-19,750.3495,756.961,711.783,745.511,141.0707,1900888.0,0.0,1.0
2007-07-18,718.538,718.538,700.5245,712.0225,134.7338,943869.0,0.0,1.0
2007-07-17,728.2155,735.5935,715.0885,717.484,135.7672,1289055.0,0.0,1.0
2007-07-16,736.36,746.8045,720.79,727.449,137.653,3771416.0,0.0,1.0
2007-07-13,727.976,739.618,711.304,735.1145,139.1035,2479835.0,0.0,1.0
2007-07-12,700.8595,713.843,696.596,708.573,134.0811,977407.0,0.0,1.0
2007-07-11,710.0105,710.0105,697.602,701.3865,132.7213,662382.0,0.0,1.0
2007-07-10,689.7925,717.58,687.972,713.412,134.9968,2748679.0,0.0,1.0
2007-07-09,683.421,692.188,681.313,685.7685,129.7658,1256201.0,0.0,1.0
2007-07-06,681.648,687.972,669.048,680.8815,128.841,970545.0,0.0,1.0
2007-07-05,672.6415,682.4625,667.036,677.959,128.2882,866717.0,0.0,1.0
2007-07-04,665.934,675.516,658.4125,668.521,126.5021,1064134.0,0.0,1.0
2007-07-03,657.3105,665.359,655.394,659.179,124.7343,899039.0,0.0,1.0
2007-07-02,641.9795,659.227,637.1885,655.442,124.0272,1410217.0,0.0,1.0
2007-06-29,640.0635,646.7225,637.3325,641.74,121.4345,271442.0,0.0,1.0
2007-06-28,646.6745,646.6745,633.356,637.141,120.5641,723127.0,0.0,1.0
2007-06-27,660.185,660.185,638.3865,643.8,121.8243,800576.0,0.0,1.0
2007-06-26,648.687,658.2685,643.896,655.7775,124.0908,983517.0,0.0,1.0
2007-06-25,656.3525,656.3525,645.8125,648.8305,122.7762,492440.0,0.0,1.0
2007-06-22,659.9935,659.9935,645.525,655.8255,124.0999,1042081.0,0.0,1.0
2007-06-21,661.3825,668.3295,653.478,658.2205,124.5531,2382954.0,0.0,1.0
2007-06-20,638.147,661.143,638.147,658.173,124.544,2715501.0,0.0,1.0
2007-06-19,622.6245,637.62,620.8995,635.7035,120.2922,974594.0,0.0,1.0
2007-06-18,624.7325,629.5235,616.109,618.3605,117.0104,1471641.0,0.0,1.0
2007-06-15,622.816,630.3855,618.217,623.1995,117.9261,2256772.0,0.0,1.0
2007-06-14,627.607,634.314,611.0785,615.7735,116.5208,2975468.0,0.0,1.0
2007-06-13,616.109,629.4275,614.48,618.696,117.0739,1350719.0,0.0,1.0
2007-06-12,630.3855,630.3855,608.4435,614.528,116.2853,1405792.0,0.0,1.0
2007-06-11,634.314,637.1885,618.9835,624.541,118.18,1776616.0,0.0,1.0
2007-06-08,645.8125,646.1,622.864,626.2655,118.5063,1670649.0,0.0,1.0
2007-06-07,654.436,665.8385,645.381,648.9745,122.8035,1697977.0,0.0,1.0
2007-06-06,679.3485,680.307,651.37,658.2685,124.5622,2957773.0,0.0,1.0
2007-06-05,685.0975,690.751,678.3905,681.217,128.9047,819988.0,0.0,1.0
2007-06-04,708.573,708.573,678.3905,681.696,128.9952,3693445.0,0.0,1.0
2007-06-01,723.1375,728.2155,711.4475,715.903,135.4682,1985799.0,1.5,1.0
2007-05-31,713.843,728.695,712.9325,725.82,135.9255,2376509.0,0.0,1.0
2007-05-30,709.052,713.747,706.1775,711.112,133.1712,4852572.0,0.0,1.0
2007-05-29,706.1775,713.364,703.974,710.106,132.9827,1611584.0,0.0,1.0
2007-05-28,702.824,710.0105,697.075,702.776,131.61,1471850.0,0.0,1.0
2007-05-25,680.307,699.087,675.516,696.404,130.4167,1706702.0,0.0,1.0
2007-05-24,680.307,687.014,675.516,682.223,127.7611,1515652.0,0.0,1.0
2007-05-23,698.991,708.573,676.091,678.3425,127.0343,3190350.0,0.0,1.0
2007-05-22,694.6795,710.0105,694.5835,696.452,130.4258,1569186.0,0.0,1.0
2007-05-21,717.8195,721.0295,691.9005,694.392,130.0399,2125914.0,0.0,1.0
2007-05-18,717.6755,725.341,708.094,711.687,133.2788,2013727.0,0.0,1.0
2007-05-17,718.634,724.862,707.3275,719.3525,134.7142,2566928.0,0.0,1.0
2007-05-16,686.1995,707.136,685.0975,704.1655,131.8702,841623.0,0.0,1.0
2007-05-15,686.6785,689.8885,683.1815,684.7145,128.2275,616206.0,0.0,1.0
2007-05-14,775.2145,775.2145,678.3905,684.1395,128.1199,1329413.0,0.0,1.0
2007-05-11,685.0975,688.9305,670.725,685.529,128.38,1034870.0,0.0,1.0
2007-05-10,700.4285,702.345,681.265,684.5705,128.2007,950032.0,0.0,1.0
2007-05-09,699.4705,703.303,683.1815,693.1465,129.8066,1139871.0,0.0,1.0
2007-05-08,703.0155,704.261,691.0865,695.1585,130.1835,660331.0,0.0,1.0
2007-05-07,709.052,712.885,688.9305,697.506,130.6232,2413799.0,0.0,1.0
2007-05-04,710.8725,713.22,695.7335,701.9615,131.4575,1001572.0,0.0,1.0
2007-05-03,722.4185,732.5275,699.4705,703.399,131.7266,2321274.0,0.0,1.0
2007-04-30,713.843,728.2155,702.393,719.065,134.6605,1202605.0,0.0,1.0
2007-04-27,719.4965,742.5885,708.094,717.1965,134.3105,2290455.0,0.0,1.0
2007-04-26,733.0065,756.7695,716.7175,734.827,137.6124,2406185.0,0.0,1.0
2007-04-25,718.7295,735.6895,718.7295,727.066,136.1588,1572077.0,0.0,1.0
2007-04-24,680.307,723.281,680.307,711.831,133.3057,2358433.0,0.0,1.0
2007-04-23,699.3745,702.345,685.0975,687.7325,128.7928,977944.0,0.0,1.0
2007-04-20,686.056,702.776,685.5765,692.715,129.7259,1339124.0,0.0,1.0
2007-04-19,687.972,693.865,675.6115,683.5165,128.0032,1525838.0,0.0,1.0
2007-04-18,689.9365,709.531,689.026,691.661,129.5283,833263.0,0.0,1.0
2007-04-17,713.843,729.174,694.7755,699.9495,131.0807,1669146.0,0.0,1.0
2007-04-16,698.512,721.9875,698.512,718.9215,134.6337,1050269.0,0.0,1.0
2007-04-13,679.3485,696.596,671.827,695.302,130.2104,1149968.0,0.0,1.0
2007-04-12,684.1395,687.589,676.953,679.9235,127.3304,1037375.0,0.0,1.0
2007-04-11,688.9305,699.8535,684.1395,691.182,129.4386,1423179.0,0.0,1.0
2007-04-10,676.474,694.5355,675.516,690.4155,129.2951,6791151.0,0.0,1.0
2007-04-09,661.143,679.54,661.143,673.983,126.218,1311457.0,0.0,1.0
2007-04-05,652.9985,665.7425,650.747,657.7415,123.1763,2989526.0,0.0,1.0
2007-04-04,656.3525,662.0055,641.1175,653.334,122.351,3292528.0,0.0,1.0
2007-04-03,651.5615,661.143,642.938,652.6155,122.2164,4982010.0,0.0,1.0
2007-04-02,670.725,684.1395,633.5955,641.261,120.09,5166088.0,0.0,1.0
2007-03-30,689.8885,702.824,686.056,697.3145,130.5872,1431189.0,0.0,1.0
2007-03-29,689.8885,696.404,669.671,685.1935,128.3174,4688338.0,0.0,1.0
2007-03-28,711.9265,718.634,685.0975,688.7385,128.9811,2398368.0,0.0,1.0
2007-03-26,757.8235,757.8235,718.011,722.323,135.2706,1394724.0,0.0,1.0
2007-03-23,771.3335,773.25,751.212,756.434,141.6584,4480146.0,0.0,1.0
2007-03-22,748.3375,777.083,747.3795,771.813,144.5388,1594666.0,0.0,1.0
2007-03-21,736.8395,745.942,729.2695,743.5945,139.2541,727156.0,0.0,1.0
